id,label
369590,"Rüdiger L. Urbanke"
828345,"M. Sohel Rahman"
1516474,"Weiwei Yuan"
631738,"Kosuke Kato"
828349,"Christian Kreibich"
1024959,"Juan Cao"
1614789,"Timothy M. McPhillips"
795590,"L. Lakhal"
1582023,"Francesco Guerra"
1614790,"Stuart E. Madick"
74696,"Catherine Rose Emma Pelachaud"
893899,"Stefan Kopf"
566220,"P. Ashar"
861134,"Hiroaki Sakoe"
1483728,"George Tsatsaronis"
1450964,"Yi Yang"
1123285,"Yi Mu"
107477,"Deniz Erdogmus"
9175,"Ed Tittel"
1319901,"A. B. Andreev"
1024989,"Yasuo Kuniyoshi"
959456,"Henryk Rybiński"
533473,"Antonio J. Fernández"
861163,"Falk Scholer"
533483,"Dakai Zhu"
795633,"M. Milano"
1090546,"G. Buonanno"
107510,"Roger H. L. Chiang"
1123321,"Torsten Grust"
1680383,"Michele Lanza"
1352708,"A Ronveaux"
9222,"Il-Yeol Song"
369670,"Wei Wang"
566280,"Carol M. Cram"
140304,"Hernsoo Hahn"
1352723,"Brendan Tangney"
1614869,"Jin Yi Cai"
1221653,"Koushik Chakraborty"
959511,"Daniel A. Tauber"
271385,"Ramon Agusti"
1516573,"Linjun Yang"
9246,"K. W. C. Foong"
1319974,"Árpád Beszédes"
1680424,"M. Scarpa"
140338,"G. T.  S. Ho"
271415,"Jim Theodoras"
894008,"Yvonne Anne Oswald"
1352763,"Naphtali Rishe"
762941,"Cong Wang"
304192,"Rajesh P. N. Rao"
1385542,"Philipp Leitner"
1680456,"Hossain Shahriar"
1352778,"Ralf Klasing"
9291,"Robert M. Bell"
402510,"Fabrice Kordon"
1614929,"J. R. Beveridge"
1352789,"Mehmet Kaya"
1320022,"Yun Yang"
1483865,"James Martin"
730205,"Jonice Oliveira"
533599,"Peng Ning"
107618,"C. K. Angelov"
566371,"Jaap Gordijn"
1614950,"Borut Robič"
1123430,"Bob LeVitus"
1156202,"Paolo Giorgini"
992367,"Felix Freitag"
500847,"Ambuj K. Singh"
500848,"J. Schoukens"
402546,"Rutger Hofman"
42102,"Yinyu Ye"
304248,"David Millen"
566395,"V. Ramalingam"
304251,"A. Murli"
566402,"Frank S. de Boer"
173187,"Komminist Weldemariam"
402564,"C. Cayrol"
42117,"Catherine Plaisant"
1614982,"J. R. Wilson"
74883,"Paris C. Kanellakis"
1189005,"A. C. Gilbert"
697485,"Yoshitoshi Murata"
1582229,"Pietro Hiram Guzzi"
1189013,"Shiv Kalyanaraman"
1025175,"Maarten de Rijke"
1614999,"Nancy M. Amato"
42138,"Cucinotta Francis A."
1385630,"J. H. Lutz"
1385634,"Gabriel Antoniu"
1615019,"J. van Cleynenbreugel"
337068,"Egemen Tanin"
369853,"Thomas Deselaers"
304318,"Yong Feng"
828607,"Wang-chien Lee"
894144,"Jianmin Li"
500930,"Arunesh Mishra"
500931,"Alok Mishra"
992455,"Reza Dorrigiv"
1680584,"P. Boldi"
1320137,"Sangheon Pack"
1090761,"L Pagli"
500942,"Robert Givan"
9424,"Michael O'Neill"
1123537,"Alfredo Pulvirenti"
1221843,"Alton Y. K. Chua"
1123543,"Paul Barford"
1090778,"V. Issarny"
1352923,"Dorothea Wagner"
533730,"Ramesh Hariharan"
566499,"Yuefeng Li"
795880,"Martin Wolpers"
173291,"Saïd Hilout"
959725,"Wojciech Jaskowski"
1352948,"Tarek F. Abdelzaher"
1549556,"Ching-Nung Yang"
1582328,"Yu Sasaki"
861435,"S Ghose"
42236,"R. L. Grimsdale"
1221892,"K C Chua"
1582343,"Justin Zobel"
1582345,"Tapio Salakoski"
337163,"J. Sorribes"
501006,"Alfredo Remón"
238863,"Natasha Sharygina"
435475,"Heather Goldsby"
1189141,"P Hansen"
1090841,"Adnan Aziz"
42277,"V. De Antonellis"
206118,"Dhiya Al-Jumeily"
435495,"Marc Moreno Maza"
107817,"R. Ramesh"
632107,"Namkung M."
1320238,"V. P. Shmerko"
107823,"Rūsinš Freivalds"
1582383,"Frederick Ducatelle"
337204,"Wojciech Penczek"
1123637,"Franz Wotawa"
1025335,"Joöa Marques-Silva"
1320251,"A. Ragone"
763202,"Sherman S. M. Chow"
1090883,"Manish Parashar"
238917,"Margie Wright"
9542,"A. Stesmans"
304457,"P Forbrig"
1549641,"D. Mazieres"
238928,"Marvin V. Zelkowitz"
1582420,"Sheryl Diane Brahnam"
337239,"P. Simoens"
1287531,"T. Söderström"
1418604,"Franco Zambonelli"
107886,"William Mercer Wells, III"
1582447,"Stephen J. S. Cranefield"
1484154,"L. C. Briand"
1058173,"Wook-Shin Han"
1287559,"Hefei Ling"
763272,"Jianwu Yang"
1090954,"Wenli Chen"
1648012,"Mugen Peng"
828817,"S. Samtani"
1418645,"Peter Knees"
664984,"Yung-Chen Chou"
763290,"M. Carlos Díaz-Galiano"
1058204,"Dong Chen"
1680797,"Angelo Montanari"
370078,"Nicola Capuano"
435612,"Gencai Chen"
9629,"Josep-Lluis Larriba-Pey"
468386,"Marco D. Santambrogio"
1189282,"E. Zitzler"
1680806,"A. Puliafito"
1222056,"M. J. Katchabaw"
632234,"James Geller"
730540,"Nicola L.  C. Talbot"
370094,"Jie Gao"
75191,"Ek Peng Chew"
370105,"R.J. Kusters"
1025471,"A. Kameas"
9673,"Shihong Huang"
533965,"William Zhu"
1156563,"Gian Luca Marcialis"
1615317,"G. Pavlou"
697822,"R. Tesoriero"
1385952,"Zuhair Bandar"
108000,"Paulvanna Nayaki Marimuthu"
206308,"Sehyun Park"
1254891,"Benoît Otjacques"
927213,"Yuki Arase"
1418733,"Marijn Koolen"
959983,"Laetitia Jourdan"
173556,"Mary Jane Irwin"
468476,"Svetha Venkatesh"
927230,"Javier Lopez"
9726,"Ingo Wald"
501246,"Bruce H. Thomas"
173570,"M. Yoshikawa"
108034,"I. M. Kyprianidis"
304644,"R. Venkatesha Prasad"
1680900,"D. Towsley"
566794,"Marco Roccetti"
304653,"Carolyn Seaman"
501263,"B. T. Thomas"
1680914,"Rebecca Montanari"
992786,"R. M. Kirby"
1058324,"Khalid El-Fakih"
75289,"Howard J. Siegel"
173599,"Carlos Hernández-Espinosa"
9761,"Zhenyu Zhang"
534059,"William D. Gropp"
534062,"Hamid Sharif"
1680945,"Mladen Stanojevic"
140853,"Matjaz B. Juric"
566838,"Bernard J. Jansen"
992824,"Atsushi Fujii"
1091129,"Thanasis Daradoumis"
1189435,"D. Cotroneo"
1484349,"Luis de-Marcos"
1418814,"Christophe Chassot"
271935,"Catherine S. Greenhill"
140864,"E.-G. Talbi"
1484356,"Doo-Kwon Baik"
1091142,"Klaus Hinrichs"
1058374,"Fredrik Tufvesson"
239175,"Homa Atabakhsh"
829000,"Eleana Asimakopoulou"
501324,"Paolo Ferragina"
42575,"Murali Mani"
173651,"J. J. Garcia-Luna-Aceves"
730708,"Marina Mongiello"
1615448,"Robert Haralick"
1582682,"Heiko Roglin"
730719,"Alessandro Fin"
1517153,"Massoud Babaie-Zadeh"
9827,"Linpeng Huang"
140903,"C. K. Lin"
271980,"Nageswara S. V. Rao"
1484398,"Steven Kartashev"
960116,"Miklos Santha"
796278,"Enrico Giunchiglia"
960120,"B. Steffen"
1582716,"P. Drineas"
1582721,"Valeria Vittorini"
730757,"Marco Torchiano"
960135,"Kyung Tae Kim"
1091208,"Charl P. Botha"
75401,"A. Squicciarini"
1025674,"Jens Burkhard Schmitt"
501383,"Xingshe Zhou"
1484428,"F. De Turck"
1517196,"Shiuh-Jeng Wang"
1615505,"Carey L. Williamson"
1418899,"Matteo Maffei"
272020,"Terence R. Smith"
1189525,"Tinne Tuytelaars"
960153,"Stefano Varricchio"
1156766,"Yong Li"
42655,"Ki-Hyung Kim"
960163,"Shuiwang Ji"
992935,"Jason Maassen"
403112,"Craig Donner"
566952,"Donguk Kim"
468652,"Lihua Yue"
1320622,"Ho-fung Leung"
1222323,"M. Aldinucci"
829109,"Vlastislav Dohnal"
1615544,"Carlo Marchetti"
1320636,"L. Villaseñor-Pineda"
173763,"Henrique Madeira"
960203,"Yaxuan Qi"
468684,"Yvan Saeys"
599758,"Guiran Chang"
1025743,"H. Ohwada"
1615567,"E. Marchetti"
1091282,"Martin Theobald"
1222356,"Franco Davoli"
1025749,"Biao Song"
1320662,"Bojan Bakmaz"
1320663,"Roberto Gorrieri"
763605,"Xinwen Zhang"
337625,"Tom Henzinger"
1418964,"O. Frieder"
9946,"Lyssa Wald"
501471,"G. Karypis"
468704,"Minerva M. Yeung"
239329,"John Hale"
468707,"James A. Rodger"
1091299,"Kevin B. Theobald"
370405,"ZhiWu Li"
1124070,"Michael Wooldridge"
1648358,"Luca Maria Gambardella"
1124074,"Setsuo Arikawa"
894700,"Bruno Lepri"
1222383,"Renzo Davoli"
796404,"Ayse K. Coskun"
403190,"Erno Salminen"
632568,"Oliver Amft"
1550073,"Tetsushi Wakabayashi"
75514,"Wout Joseph"
567046,"E G Manning"
1550087,"Pablo Castells"
1582855,"Sethuraman Panchanathan"
403213,"Wei-Chung Hsu"
730895,"Alei Liang"
337684,"Baruch Shieber"
927512,"Altigran S. da Silva"
1156889,"Can Wang"
1648408,"J. H. Patel"
1484571,"G. Mylonas"
730910,"Nello Cristianini"
1517346,"Jason Flinn"
173859,"Rajeev Ramesh Raje"
1058597,"David Novo"
239399,"Daniel Glez-Peña"
1156904,"V V. Raghavan"
960296,"Laurent Sauvage"
239406,"Asit K. Mishra"
436018,"Diane J. Cook"
1156920,"Alessandra Lumini"
337721,"Angelos Stavrou"
1648440,"A. Kinalis"
1517372," Inês Lynce"
1648447,"Richard Crowder"
534336,"Andreas Sewe"
1484607,"Sofianita Mutalib"
1615682,"Alexander Wilkie"
829253,"Pino Caballero-Gil"
1550150,"Jeffrey P. Bigham"
927557,"Layuan Li"
567114,"Alex Nanopoulos"
632652,"Y. Z. He"
665422,"Arturo Nakasone"
173903,"L. Van Gool"
534352,"Sami J. Habib"
1582927,"I. S. Welch"
173908,"Matteo Sereno"
1124181,"Tianming Hu"
1091416,"L.-H. Hsu"
239451,"Tarek N. Saadawi"
1189723,"Francisco V. Brasileiro"
632680,"J. Linares-Pérez"
829289,"Holger Hermanns"
1025897,"N. Yamashita"
305009,"Walid G. Aref"
206711,"Hyun-Ki Kim"
141178,"Takehiro Yamamoto"
1189757,"Michel Neuhaus"
731006,"H Hagen"
305021,"V. M. Sukhanov"
239489,"Yuichi Asahiro"
665474,"C.-T. King"
1386371,"Steven K. Reinhardt"
403338,"Carlos M. Travieso"
1288076,"A. Gupta"
403345,"Khai N. Truong"
239507,"Yasuaki Kakehi"
1189784,"Zhiling Lan"
141210,"P. T. Devanbu"
1615771,"Delfin Y. Montuno"
862108,"S. Brinkkemper"
305053,"A. G. Chalmers"
468895,"Gunter Mussbacher"
337824,"Patricio Martínez-Barco"
862113,"Peep Küngas"
272288,"Dhananjai Madhava Rao"
108448,"D. Simian"
1353633,"Craig G. Nevill-Manning"
468901,"Tudor Gîrba"
436134,"Gilles Barthe"
763816,"K J Maly"
501672,"Susumu Tachi"
305066,"Luuk Groenewegen"
1288111,"V E Lynch"
1189823,"Eitan Altman"
632770,"Jan-Mark Geusebroek"
534467,"Jean-Michael Helary"
337860,"Peter Buchholz"
1517507,"Graham E. Fagg"
567238,"Jana Dittmann"
501702,"Thomas Locher"
1320902,"C. Gravino"
1681353,"D. F. Bacon"
1681351,"Martha Shenton"
141260,"Ciriaco Andrea D'Angelo"
796623,"Natalia Kryvinska"
567248,"Alokdhar N. Choudhary"
1189839,"G. Palumbo"
927704,"Yafei Zhang"
370652,"Michael Merritt"
1615837,"Chris Buckley"
567265,"Tommi Mikkonen"
272354,"Van-Nam Huynh"
993249,"S H Hirshfield"
632805,"Cynthia E. Irvine"
1484773,"T. Bell"
1320934,"Vijayan K. Asari"
1026025,"R. Ranjan"
567275,"Deng Guo Feng"
10219,"Massimo Piccardi"
534512,"Gozde Unal"
796658,"Filip Pizlo"
1583091,"Silvio Ghilardi"
534516,"Ch. Icking"
43002,"Roberto Tonelli"
763901,"Ian H. Jarman"
1026046,"J. Morris Chang"
1320957,"Benedetto Matarazzo"
796672,"L. Palios"
862213,"R E Ewing"
632841,"W Marek"
337931,"Arno Scharl"
1320972,"Yuan-Hao Chang"
1058831,"Kouzou Ohara"
1091600,"Jiannong Cao"
1419281,"D. G. Caldwell"
1091599,"Jinli Cao"
370707,"David C. Gardner"
993296,"Kenneth C. Mansfield, Jr."
1517591,"Keita Matsuo"
1026072,"Latifur Khan"
436249,"Danny Z. Chen"
403481,"Rupak Majumdar"
403479,"Jesús Cerquides"
1189915,"Mona Leigh Guha"
534558,"Qishi Wu"
10272,"Eiji Takimoto"
174112,"JoAnn M. Paul"
436262,"Metin Demiralp"
1189930,"F. J. Kurdahi"
403500,"C. Rodríguez"
1189934,"Thomas Dreibholz"
1648691,"Yong Liu"
567348,"Antonio Laganà"
1615925,"K Diks"
43063,"J. Lloret"
1386552,"W. van der Hoek"
370743,"Welf Löwe"
337976,"Yann Vaxès"
337979,"I. Charon"
1353788,"CC Carlsson"
567357,"Dongho Won"
1321023,"Edith Hemaspaandra"
1189957,"James Dinan"
862278,"T. D'Orazio"
239688,"Emanuele Menegatti"
436301,"Giuseppe Conti"
1615953,"Vili Podgorelec"
1058897,"Mehrdad Sabetzadeh"
1517651,"A. Lambrechts"
1419351,"Narayanan Subramanian"
567385,"Christopher D. Manning"
862299,"S. Devadas"
370784,"Leon Osterweil"
305255,"Mongi A. Abidi"
1089709,"Shlomo Zilberstein"
436334,"Christina Chavez"
1419375,"F Parisi-Presicce"
305265,"Bruno Bouchard"
829561,"Sanghamitra Roy"
1452154,"Li Chunlin"
501883,"J. JáJá"
43134,"Sascha Uhrig"
1124479,"Zhenjiang Hu"
1255552,"Robyn Taylor"
1321095,"Arthur B. MacCabe"
534667,"Qing Wu"
862348,"J. A. Padget"
1517709,"F. Cicirelli"
1517708,"A. Hilton"
1124497,"A V Goldberg"
632978,"A. Villazón"
206999,"Hwanju Kim"
829596,"Fulton J. P."
632989,"N. Olivetti"
1681569,"Patrick Doherty"
1190053,"Antonio Capone"
403623,"Suresh Thummalapenta"
1255591,"Mathias Soeken"
1517739,"Wei Chen"
927918,"Xiaotong Zhuang"
239793,"Vijay S. Iyengar"
1452211,"Ivan Martinovic"
1452213,"G. Bilardi"
534709,"Yong-Jin Seo"
1517753,"David Scott Doermann"
698555,"Tatsuya Mori"
501948,"Pak K. Chan"
1353918,"Jun Lee"
338113,"Ljiljana Stojanovic"
960710,"H G Perros"
403658,"J. B. Thompson"
993487,"Ester Zumpano"
1190103,"F. Dornaika"
469209,"Dong Yu"
1190106,"M. Telek"
75995,"Takayuki Kanda"
1255643,"Luigi Alfredo Grieco"
1059035,"Satoshi Hasegawa"
174301,"Bruno Lang"
1157349,"Eduardo Sany Laber"
927978,"Constantinos Daskalakis"
665836,"Guido Boella"
862444,"John R. Douceur"
1583347,"O. Sallent"
862451,"Nikos Mamoulis"
862453,"Frederick Douglis"
10489,"Thomas A Manteuffel"
534778,"Mohamed Jmaiel"
239869,"Akiyo Nadamoto"
1157380,"Antonio J. López-Martín"
895240,"Aditya V. Nori"
239882,"Muyun Yang"
1124628,"Cornelia Aida Bulucea"
796949,"Jaechul Sung"
10517,"J. Peire"
665884,"Gonzalo Martínez-Muñoz"
567580,"E. T. Kim"
1059110,"Hongyan Liu"
993574,"Santiago Escobar"
1583400,"R. Olejnik"
1517865,"Ingo Sander"
338216,"Paul P. Maglio"
1517863,"Masahiko Yachida"
1485101,"Wei-hao Lin"
1124653,"Fei Hu"
239920,"Corrado Priami"
698673,"Teodoro Álamo"
1386803,"Ying-Qing Xu"
1681718,"Prem Natarajan"
1288507,"Paul Aljabar"
993596,"Hsiang-Cheh Huang"
764229,"Wanquan Liu"
1648970,"Conor Linehan"
43339,"Michael E. Theologou"
1124685,"Zhanyi Hu"
1681744,"Ganesh C. Gopalakrishnan"
338257,"Esteban W.  G. Clua"
633171,"Martin Wattenberg"
567638,"Dar-Zen Chen"
960854,"Miroslaw Kutylowski"
1517915,"Hiroyuki Takizawa"
1419612,"Ikuo Oka"
141662,"J P S Kung"
797025,"R. S. Sandhu"
1059171,"S. Squartini"
1648995,"Renaud Keriven"
633190,"Susana Sargento"
862568,"K. Ghose"
993643,"T. Jiang"
829804,"Matthias Harders"
469358,"Swagatam Das"
993651,"Prashant J. Shenoy"
272759,"Adam Smyk"
338295,"Jaap Kamps"
10616,"Matthias Schubert"
1026426,"Giuseppe De Giacomo"
1354111,"Ramon Rizo"
534911,"L. Luo"
1190273,"Seth Gilbert"
1059205,"Wei-Shinn Ku"
567688,"Bruce A. Reinig"
240011,"Michele Amoretti"
1354124,"Lawrence Snyder"
1190288,"Judee K. Burgoon"
1583509,"Peter Schneider-Kamp"
469401,"Rajendran Panda"
141721,"Ben Kao"
567707,"Sven Groppe"
305565,"Heikki Mannila"
1485214,"M. I. Heywood"
567715,"Bernard Chazelle"
1157543,"M Balakrishnan"
1026471,"Tian He"
1026477,"Changsheng Xu"
43439,"Dimitris M. Thilikos"
1026479,"Pierre Baldi"
731571,"C. Micheloni"
1649081,"Bernhard Burgeth"
76219,"Naoto Mukai"
1321404,"Jinxiang Dong"
1681855,"Glenn Reinman"
829888,"Jie Yan"
1485250,"Harald Zankl"
141762,"Hsiu Fen Tsai"
76228,"Jose A. B. Fortes"
534983,"Christine Parent"
141768,"Richard Kronland-Martinet"
1419728,"Oliver Scheuer"
1321425,"Jing Dong"
993746,"Fabio Crestani"
1616340,"Mao Lin Huang"
1190356,"Hidefumi Kobatake"
829912,"Jin-Tai Yan"
1157595,"Wilf R. LaLonde"
1518044,"Pedro Rodrigues"
535008,"Haifeng Chen"
993767,"Pietro Pala"
1190375,"Madjid Merabti"
960999,"Stefano Tubaro"
993773,"Michel Bidoit"
502257,"James J. Thomas"
567800,"Ernest Foo"
928259,"Javier Carbó"
1157635,"Frédéric Magniez"
567815,"Yury Makarychev"
567817,"Konstantin Makarychev"
338441,"Nenad Stojanovic"
567819,"Marc Schoenauer"
731659,"Yao Zhao"
1616401,"Marius Strum"
43537,"Stephanie Delaune"
371219,"Julian Tibble"
797204,"Anne Laurent"
1518099,"Borhanuddin Mohd Ali"
1649176,"Yiqun Liu"
829980,"R. J. Gould"
1681950,"Carlo Sansone"
502302,"Ki-Jun Han"
1518112,"Benjamin Avi-Itzhak"
76321,"William T. Vetterling"
10794,"D. Balasubramaniam"
862764,"Setsuo Tsuruta"
567853,"Dmitry B. Goldgof"
10798,"Mario Gerla"
633392,"F. Sgallari"
1649201,"Yan Liu"
633393,"Ion Constantinescu"
338485,"J. Crowcroft"
567864,"Holger Billhardt"
1419833,"M A. Bayoumi"
862778,"S. K. Feiner"
764479,"Tadao Ichikawa"
830017,"Baruch Awerbuch"
797251,"Valerie De Witte"
338504,"Andreas Jakoby"
961096,"Joachim Lepping"
797259,"Christian Schallhart"
404044,"M. Naor"
993868,"Enrique Cabello"
666190,"Umer Farooq"
10829,"Zhongzhi Luan"
535121,"Myriam Arrue"
764503,"P Spirakis"
961120,"D. E. Maroulis"
1485411,"Oscar Ripolles"
862820,"Artem Chebotko"
993898,"Alejandro F. Frangi"
404075,"Yue Wang"
469612,"Victor Luchangco"
698987,"Alexey Pryakhin"
1157739,"Ravin Balakrishnan"
1518191,"Aurélio C. Campilho"
1190511,"Khayrollah Hadidi"
1518199,"Samuel Pierre"
1190524,"R. Hennicker"
567934,"S Grossberg"
1026691,"Manny Rayner"
502403,"P Korhonen"
1157768,"Syoji Kobashi"
174734,"L. Heath"
1288851,"Tun Lu"
731796,"Marc Frappier"
1682069,"Christophe Andrieu"
1190550,"Dirk Vandermeulen"
371353,"M. Löwe"
273050,"Robert L. Ferrett"
1452698,"Daniel M. Reeves"
1518236,"Eugenio Sciascio"
1616541,"Alberto Macii"
404127,"Bartolomé Rubio"
273058,"Giovanni Costantini"
1452707,"Douglas S. Reeves"
862886,"Andreas Paepcke"
469673,"K Kunisch"
1485483,"John Sartori"
1616559,"Tomás Vinar"
993970,"Sheetal K. Agarwal"
1551026,"Xiaoqing Wen"
404148,"Denys Poshyvanyk"
1059510,"Mauro Birattari"
535226,"Sara Foresti"
568003,"Gye-Young Kim"
1616585,"Mark H. Overmars"
1125066,"Yin Leng Theng"
895695,"Denis Rivière"
1059536,"Wolf Siberski"
109266,"Michael Haupt"
830165,"John Langford"
10966,"Enrico Rukzio"
305879,"Yo-Ping Huang"
1190616,"Charalampo Doukas"
764635,"Onur Mutlu"
502491,"M. Villani"
207582,"Stephan Günnemann"
1157855,"Asem M. Ali"
240353,"Maurice D. Mulvenna"
1354467,"Carsten Griwodz"
1288932,"Vanessa Lopez"
1059555,"Romano Scozzafava"
928483,"Antonella Guzzo"
1125098,"Pieter Peers"
830186,"Sylvain Halle"
1092333,"G. Janssens"
994030,"Harald Kosch"
1354481,"Dariusz R. Kowalski"
633589,"Steve Lawrence"
1682166,"Jan Flusser"
1583869,"Hasan Abbasi"
43774,"Ragunathan Rajkumar"
1256191,"Pippin Barr"
371456,"R. Srikant"
895754,"Timos K. Sellis"
1682186,"Darko Marinov"
568076,"M. Rusinol"
76557,"Dario Maio"
1092366,"Gleb N. Naumovich"
1354513,"J.-L. Giavitto"
1125138,"H. B. Kekre"
797458,"Randall Wald"
142104,"Tzong-Wann Kao"
535320,"N D Christov"
305946,"Alvaro A. A. Fernandes"
568091,"Dimitri Metaxas"
994076,"A Tonazzini"
830239,"Alexander Artikis"
1518368,"Haitao Wang"
1026849,"Jin Bae Park"
109344,"Peter Bajcsy"
1452835,"Marie-Odile Berger"
1518383,"Pieter W. M. Koopman"
1682228,"Evangelos E. Milios"
1551156,"Gihyun Jung"
1420087,"Sudarshan K Dhall"
1420089,"Jian-Jiun Ding"
305987,"M. Ocana"
1157957,"Mitsuo Gen"
1485639,"Chung-Yuan Huang"
142151,"A K Datta"
1190731,"M. Sànchez-Marrè"
1682255,"Viera Proulx"
994130,"Gregory F. Welch"
306006,"Tahsin M. Kurç"
1157974,"Jürgen Teich"
1190744,"Ernesto Exposito"
994138,"Peifa Jia"
207707,"E. Lang"
699229,"Angelo Susi"
699233,"H. V. Jagadish"
568162,"Shu-Chuan Chu"
863074,"G-C. Roman"
1485670,"Yong-dong Zhang"
371560,"Hoan Anh Nguyen"
1026920,"Tie-jun Huang"
863083,"Hans-Wolfgang Loidl"
142189,"A Blokhuis"
1092464,"Song-can Chen"
404338,"Mirco Tribastone"
1649523,"Justin J. Levandoski"
1518451,"Petr Dostálek"
109435,"Gagan Agrawal"
1158011,"Alexander A. Pasko"
1158017,"Taro Maeda"
1485698,"Joseph M. Hellerstein"
1059715,"Edward Chan"
1026946,"Shai Halevi"
371589,"C. L. Barrett"
1092487,"Shyh-Kwei Chen"
273294,"Phill K. Rhee"
1354642,"Ciprian Dobre"
633752,"Nikolaos Georgantas"
863129,"Alexander M. Bronstein"
1026968,"Ann T. Tai"
109465,"Clifton Forlines"
1059746,"Dante I. Tapia"
109476,"Andrew Lumsdaine"
1190825,"Xiaolong Li"
1158058,"M. Renovell"
1190826,"M. Nafría"
535465,"Masahiro Murakawa"
1158057,"Jun Mitani"
863152,"Spyros Tragoudas"
895923,"Seiichi Nishihara"
830388,"Ken Kennedy"
502708,"G. V. Krishnan"
1027001,"Dong-Ling Xu"
1682366,"Isaac Agudo"
732096,"K. J. R. Liu"
732098,"K. L. Liu"
535490,"Nelson Baloian"
1256386,"Grigore Roşu"
633799,"Robert E. Kinicki"
469961,"E. Pagani"
1092556,"Masaaki Shirase"
338893,"B Fitch"
732110,"W. J. Zhuang"
109519,"Hiroshi Nakamura"
371664,"Qiang Zhou"
1027025,"Dongyan Xu"
1027028,"Dong Xu"
535511,"Victor W. Zue"
1158105,"Hironobu Ohmatsu"
1223643,"Roman L. Lysecky"
502750,"Gene Cooperman"
797677,"Qin Zhang"
1682414,"Babette Kronstadt"
44015,"Janne Heikkilä"
1027058,"P. Fraigniaud"
1321971,"R. K. Gupta"
502770,"John Hopcroft"
1223672,"Kotaro Nakayama"
207866,"Thomas Nolte"
502779,"Roberto Bagnara"
1354752,"N. E. Fenton"
896001,"Mordechai Shalom"
404481,"Arno Rasch"
404483,"Fernando Rubio"
568325,"Javier Ortega-Garcia"
437254,"Patrick C. K. Hung"
109575,"Atsuyoshi Nakamura"
1158152,"M Chrobak"
1354758,"K. G. Margaritis"
142346,"Flávio R. Wagner"
44044,"Lothar Reichel"
11277,"Walfredo Cirne"
699406,"Dipak Kumar Basu"
535566,"Giancarlo Fortino"
764941,"M. Vannucci"
404497,"B. Toursel"
1453072,"Li Chen"
306195,"Harald Gall"
502803,"Miguel Chover"
1354775,"Barry Smyth"
371735,"Amit Kumar"
1289243,"Xiaohua Liu"
1322020,"Saverio Salerno"
273451,"S. W. Melvin"
1453101,"Wojciech Kotlowski"
1125422,"Mika Johnsson"
961582,"M. Sarrafzadeh"
797749,"Hongfeng Yu"
1354806,"Annette Marquis"
961592,"Jie Sun"
1059903,"Nader H. Bshouty"
1223743,"Koichi Wada"
633921,"Haluk Demirkan"
207940,"David B. Thomas"
896069,"Saralees Nadarajah"
568390,"Wan Fokkink"
568391,"Abraham Kandel"
633927,"Jun He"
1059908,"Songwu Lu"
863315,"Marko Grobelnik"
928862,"Mariano Ceccato"
535652,"Karol Myszkowski"
502886,"Joris Hulstijn"
404585,"S Osher"
502894,"James L. Schwing"
1223791,"Libero Nigro"
535665,"Francesc Sebé"
633969,"Nadir Weibel"
1387636,"J. Smith"
732283,"Yongwei Wu"
1158271,"Miguel Soriano"
765069,"Dave Johnson"
1092753,"K. Zhang"
1617044,"Polly Huang"
666773,"Marshall Freimer"
502936,"Abhijit Chatterjee"
666778,"Patricia Lago"
1322148,"Carolyn McLellan"
470182,"B. Crispo"
44206,"Pasquale Foggia"
994479,"Alfredo Fernandez-Valmayor"
502964,"Rongxing Lu"
1584319,"Fuyuki Ishikawa"
1518783,"Arshad Ali"
994497,"Chien-Liang Fok"
502978,"Juan C. López"
634051,"Tapio Elomaa"
928963,"Javier Cuenca"
142532,"Philip J. Judd"
502983,"Shree K. Nayar"
1354951,"Beth Brownholtz"
634058,"J. M. Portal"
1453259,"Yves Edel"
1486031,"Chi Zhang"
765140,"Joost Vennekens"
1617109,"J. Paik"
863446,"Michael M. Bronstein"
1125591,"Paolo Ciaccia"
240855,"A Saberi"
306394,"Reuben Edwards"
503002,"Tzu-Chuen Lu"
1584350,"David W. Walker"
339168,"Kathleen Swigger"
1617131,"Hye-Young Paik"
208108,"Othon Michail"
1453295,"Kathleen F. McCoy"
568559,"Cameron Kiddle"
765169,"Jun-Juh Yan"
371951,"David Haussler"
994549,"J Bowen"
1453302,"Pedro Garcia-Teodoro"
503029,"Emma Bowring"
240890,"Philippe Cudré-Mauroux"
1551612,"John Shawe-Taylor"
1027326,"Didier Colle"
994559,"X. D. Huang"
929028,"E. Kushilevitz"
1191174,"T. M. Martinetz"
535819,"M. J. Muller"
699659,"Zoraida Callejas"
994573,"Jelena Mišic"
503053,"Xavier Franch"
306445,"David Chenho Kung"
535824,"Nan Zhang"
994574,"Wei Peng"
1584402,"Jian Sun"
1355027,"Niklas Carlsson"
1617173,"Qingming Huang"
666904,"Marina Papatriantafilou"
666906,"Stefania Montani"
503066,"Jing Hua"
208161,"Sarvapali D. Ramchurn"
437537,"Y.-P. Hung"
470307,"Giuseppe Di Battista"
961827,"M. Kankanhalli"
240933,"Antonio M. López"
634153,"Davide Brunelli"
372009,"S. Vraneš"
666925,"Alessandro Moschitti"
1355054,"Neeraj Suri"
1584434,"Masatoshi Ishikawa"
240949,"A. K. Iyengar"
273719,"Xin Li"
568633,"Chengzheng Sun"
109882,"Robert T. Grauer"
1191226,"Simon Harper"
